"","date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"319",2020-12-06,"R",NA,"estimate",0.837872911136958,0.865123187601134,0.19872870947297,0.519162990461105,0.829621610465456,0.835257322076664,0.84166041233793,0.915405611930224,1.2655947700949
"320",2020-12-07,"R",NA,"estimate",0.836626160522987,0.860182073152697,0.197714004868452,0.50616695222228,0.82832957577732,0.833958059066289,0.84034817143168,0.915945069576947,1.23589877850531
"321",2020-12-08,"R",NA,"estimate",0.835488494229947,0.856396222547623,0.197232124868381,0.496156717401176,0.826896561559567,0.832894485071581,0.839158066283972,0.913568232048496,1.2222648074569
"322",2020-12-09,"R",NA,"estimate",0.834778910070481,0.853719705194179,0.197074614527635,0.488987763411587,0.826157592490972,0.831732300513607,0.838129029351288,0.914144828280948,1.20606209861147
"323",2020-12-10,"R",NA,"estimate",0.833941882758123,0.852083384195556,0.19710140096235,0.484515006114368,0.825444301615364,0.830494349624262,0.837438602896429,0.914748918274575,1.19927144321061
"324",2020-12-11,"R",NA,"estimate",0.833087667582542,0.851397008153618,0.19723295545717,0.482200038619813,0.824763040399455,0.829711180765904,0.836707158099084,0.915385430283742,1.19840859937861
"325",2020-12-12,"R",NA,"estimate",0.832332215542433,0.851551232232735,0.19743684527545,0.481901580867495,0.824266973789607,0.829192108990509,0.836127267432404,0.916057659456979,1.19929250568461
"326",2020-12-13,"R",NA,"estimate",0.83173095940762,0.852419956991222,0.19771161455756,0.483460468601879,0.823225538085216,0.828876475976923,0.835604895317826,0.916766316763808,1.20189594816729
"327",2020-12-14,"R",NA,"estimate",0.831527287555962,0.853863401427775,0.198070297113482,0.486250967890499,0.822532687062522,0.828506516103657,0.835920289377737,0.91750876481819,1.20664476685905
"328",2020-12-15,"R",NA,"estimate",0.831236569818316,0.855732250070458,0.198525572178491,0.48996583373553,0.821948629900338,0.828039664402401,0.836060024070704,0.918278529027585,1.21734375252137
"329",2020-12-16,"R",NA,"estimate",0.83136805857216,0.857873039640579,0.199078402503996,0.494207164155865,0.821624368900699,0.827527359200495,0.835893036205332,0.919065144720993,1.22936652207263
