"idx","r","y","iwt"
455,0.999999999999998,159,169.026384581682
456,0.999999999999998,159,166.369926317583
457,0.999999999999998,170,164.251671785995
458,0.999999999999998,144,163.651599645462
459,0.999999999999998,175,162.068388589516
460,0.999999999999998,137,161.484968129951
461,0.999999999999998,137,159.934959190399
462,0.999999999999998,160,155.813995463724
463,0.999999999999998,160,153.459922430546
464,0.999999999999998,173,153.606429884001
465,0.999999999999998,145,155.82281961632
466,0.999999999999998,165,156.771810344291
467,0.999999999999998,174,157.10251516454
468,0.999999999999998,190,159.25868453163
469,0.999999999999998,161,163.777381853243
470,0.999999999999998,138,166.883537884989
471,0.999999999999998,181,165.040658305649
472,0.999999999999998,183,164.055089314729
473,0.999999999999998,174,166.496306011426
474,0.999999999999998,167,169.13761425689
475,0.999999999999998,167,170.23065461313
476,0.999999999999998,155,170.132597809346
477,0.999999999999998,174,168.529093692965
478,0.999999999999998,176,167.558524818431
479,0.999999999999998,171,168.379137592997
480,0.999999999999998,189,169.409851713705
481,0.999999999999998,175,171.65888620718
482,0.999999999999998,171,173.908122280171
483,0.999999999999998,207,174.543796405802
484,0.999999999999998,181,177.476348320027
485,0.999999999999998,188,180.780665908413
486,0.999999999999998,185,182.661641381393
487,0.999999999999998,187,183.909476210497
488,0.999999999999998,184,184.717769855775
489,0.999999999999998,189,185.09784302333
490,0.999999999999998,223,185.518718185126
491,0.999999999999998,189,189.279451370954
492,0.999999999999998,166,192.816563442095
493,0.999999999999998,197,191.452228830643
494,0.999999999999998,214,189.806176237759
495,0.999999999999998,182,191.847829790122
496,0.999999999999998,193,193.141941208732
497,0.999999999999998,189,192.885287898423
498,0.999999999999998,211,192.447813892435
499,0.999999999999998,181,193.737580358111
500,0.999999999999998,184,194.178473997566
